-51.09803391,-49.89169693,-48.73178101,-47.62177658,-46.56554031,-45.56748581,-44.63276291,-43.76762009,-42.97982788,-42.27945328,-41.68004990,-41.20079803,-40.87069321,-40.73790741,-40.89567947,-41.58882523,-inf,
-49.55996704,-48.31916428,-47.12468338,-45.98014069,-44.88946915,-43.85714722,-42.88831711,-41.98918915,-41.16745377,-40.43301773,-39.79922867,-39.28494263,-38.91867828,-38.74782944,-38.86425018,-39.50938416,-inf,
-48.04933929,-46.77234650,-45.54145813,-44.36046219,-43.23342133,-42.16489029,-41.16006088,-40.22510147,-39.36763382,-38.59742355,-37.92758179,-37.37663269,-36.97258759,-36.76201248,-36.83523941,-37.42994308,-inf,
-46.56910324,-45.25411606,-43.98484421,-42.76529312,-41.59972382,-40.49281693,-39.44984055,-38.47697067,-37.58175659,-36.77383041,-36.06607056,-35.47664642,-35.03302765,-34.78089142,-34.80890656,-35.35050201,-inf,
-45.12260056,-43.76779175,-42.45803833,-41.19764709,-39.99114609,-38.84342194,-37.75986862,-36.74671173,-35.81146240,-34.96361923,-34.21583557,-33.58589935,-33.10070419,-32.80497360,-32.78555298,-33.27106094,-inf,
-43.71356201,-42.31716537,-40.96477890,-39.66109085,-38.41100311,-37.21969986,-36.09279633,-35.03662872,-34.05871582,-33.16843796,-32.37822342,-31.70546722,-31.17644691,-30.83484650,-30.76553345,-31.19161797,-inf,
-42.34609222,-40.90652466,-39.50940704,-38.15986252,-36.86328506,-35.62529755,-34.45186234,-33.34953690,-32.32590485,-31.39028168,-30.55486298,-29.83664703,-29.26124573,-28.87122536,-28.74927139,-29.11217690,-inf,
-41.02453613,-39.54062271,-38.09691238,-36.69897842,-35.35281372,-34.06467819,-32.84106445,-31.68890572,-30.61597824,-29.63159180,-28.74773788,-27.98100281,-27.35629272,-26.91495514,-26.73727226,-27.03273582,-inf,
-39.75345230,-38.22446060,-36.73287964,-35.28430557,-33.88544083,-32.54337311,-31.26540565,-30.05910873,-28.93264198,-27.89542580,-26.95930862,-26.14046669,-25.46304512,-24.96706390,-24.73015213,-24.95329475,-inf,
-38.53759766,-36.96325302,-35.42309952,-33.92254257,-32.46816254,-31.06823921,-29.73122597,-28.46572876,-27.28062820,-26.18567848,-25.19269180,-24.31745529,-23.58330917,-23.02882004,-22.72867203,-22.87385368,-inf,
-37.38203430,-35.76242828,-34.17357254,-32.62042236,-31.10922241,-29.64778137,-28.24666595,-26.91605949,-25.66614723,-24.50743294,-23.45191574,-22.51506615,-21.71937943,-21.10182190,-20.73378944,-20.79441261,-inf,
-36.29231644,-34.62782288,-32.99055099,-31.38490677,-29.81646919,-28.29246712,-26.82220840,-25.41981125,-24.09756088,-22.86752129,-21.74234772,-20.73737144,-19.87422562,-19.18810844,-18.74672127,-18.71497154,-inf,
-35.27481461,-33.56594086,-31.88082695,-30.22324562,-28.59800911,-27.01138306,-25.47173119,-23.99012375,-22.58648491,-21.27546120,-20.07139015,-18.98989868,-18.05181122,-17.29036140,-16.76906395,-16.63553047,-inf,
-34.33718872,-32.58446503,-30.85217476,-29.14347076,-27.46235847,-25.81405258,-24.20552635,-22.64641762,-21.14962959,-19.74512291,-18.44972038,-17.28046799,-16.25762367,-15.41221809,-14.80295086,-14.55608940,-inf,
-33.48912048,-31.69298172,-29.91412163,-28.15511894,-26.41921806,-24.71061516,-23.03487778,-21.39965248,-19.81591415,-18.29790497,-16.89370155,-15.62076378,-14.49961090,-13.55879688,-12.85134220,-12.47664833,-inf,
-32.74352646,-30.90416908,-29.07913017,-27.27045822,-25.48072052,-23.71319008,-21.97216225,-20.26345062,-18.59525108,-16.97976875,-15.43063736,-14.02962971,-12.79005051,-11.73769283,-10.91850471,-10.39720726,-inf,
-32.11863708,-30.23587227,-28.36464119,-26.50652122,-24.66347694,-22.83798409,-21.03324890,-19.25352859,-17.50468254,-15.79518604,-14.13807106,-12.54112339,-11.14969921,-9.96097183,-9.01091290,-8.31776619,-inf,
-31.64204216,-29.71510124,-27.79702187,-25.88897896,-23.99241066,-22.10911560,-20.24137688,-18.39217758,-16.56553078,-14.76704121,-13.00496101,-11.29230213,-9.61892319,-8.24981594,-7.13911104,-6.23832464,-inf,
-31.35978317,-29.38692474,-27.42029953,-25.46071053,-23.50914001,-21.56679153,-19.63517952,-17.71623993,-15.81252384,-13.92748260,-12.06598949,-10.23527527,-8.44684315,-6.64770365,-5.32203388,-4.15888309,-inf,
-31.36151695,-29.33923531,-27.32041931,-25.30551720,-23.29506874,-21.28973579,-19.29033852,-17.29790688,-15.31377602,-13.33969593,-11.37803650,-9.43212605,-7.50683641,-5.60971594,-3.59926724,-2.07944155,-inf,
-31.88476562,-29.80532455,-27.72588348,-25.64644241,-23.56700134,-21.48756027,-19.40811920,-17.32867813,-15.24923706,-13.16979599,-11.09035492,-9.01091385,-6.93147182,-4.85203028,-2.77258873,0.00000000,-inf,
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,
