-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,
-inf,-2.77258873,-5.54517746,-7.62461901,-9.70406055,-11.78350258,-13.86294460,-15.94238567,-18.02182770,-20.10126877,-22.18070984,-24.26015091,-26.33959198,-28.41903305,-30.49847412,-32.57791519,-34.65735626,
-inf,-4.85203028,-5.91987085,-8.14591599,-10.07875443,-12.03036213,-13.99647522,-15.97413445,-17.96120071,-19.95608902,-21.95756912,-23.96469116,-25.97668839,-27.99295425,-30.01296997,-32.03632355,-34.06265640,
-inf,-6.93147182,-7.75815058,-9.00313187,-10.92842293,-12.75139523,-14.60820770,-16.49035072,-18.39226913,-20.31011200,-22.24109268,-24.18312073,-26.13458252,-28.09421539,-30.06098175,-32.03405380,-34.01274109,
-inf,-9.01091385,-9.64343643,-10.67969513,-12.01117325,-13.75760841,-15.49828911,-17.28263855,-19.09947968,-20.94164276,-22.80419922,-24.68360138,-26.57720184,-28.48295975,-30.39926147,-32.32481003,-34.25855637,
-inf,-11.09035587,-11.56035900,-12.43833065,-13.58581638,-14.95974255,-16.59896469,-18.27778244,-20.00559998,-21.77021027,-23.56369400,-25.38058472,-27.21691895,-29.06970978,-30.93666077,-32.81593323,-34.70606232,
-inf,-13.16979694,-13.50003815,-14.24906540,-15.25855923,-16.47315979,-17.86650085,-19.44057083,-21.07263184,-22.75573730,-24.47782516,-26.23089981,-28.00932312,-29.80896759,-31.62668991,-33.46003342,-35.30704498,
-inf,-15.24923801,-15.45687771,-16.09621048,-16.99367332,-18.08651352,-19.34370422,-20.74489975,-22.27817917,-23.87458420,-25.52191544,-27.20896912,-28.92805862,-30.67366028,-32.44163895,-34.22881699,-36.03268814,
-inf,-17.32867813,-17.42712021,-17.97043610,-18.77263641,-19.76559830,-20.91520691,-22.20036316,-23.60396957,-25.11057281,-26.67944336,-28.29784775,-29.95573044,-31.64596558,-33.36328125,-35.10367203,-36.86400604,
-inf,-19.40811920,-19.40812302,-19.86570358,-20.58444595,-21.49195480,-22.55174255,-23.74172974,-25.04586029,-26.44949341,-27.93775940,-29.48504639,-31.07978439,-32.71316147,-34.37868118,-36.07144165,-37.78761292,
-inf,-21.48756027,-21.39795303,-21.77785492,-22.42196274,-23.25430679,-24.23645020,-25.34533310,-26.56499100,-27.88245010,-29.28517151,-30.76019669,-32.29026413,-33.86542892,-35.47802734,-37.12223053,-38.79351425,
-inf,-23.56700134,-23.39515686,-23.70389175,-24.28025055,-25.04518890,-25.95859528,-26.99649048,-28.14266968,-29.38474655,-30.71188736,-32.11343002,-33.57844162,-35.09454727,-36.65332794,-38.24816132,-39.87384033,
-inf,-25.64644241,-25.39861298,-25.64157867,-26.15573883,-26.85935211,-27.71084976,-28.68539810,-29.76642227,-30.94168091,-32.20111084,-33.53553772,-34.93588638,-36.39304733,-37.89763641,-39.44255447,-41.02207184,
-inf,-27.72588348,-27.40743637,-27.58919144,-28.04574203,-28.69295120,-29.48795319,-30.40513229,-31.42750931,-32.54276657,-33.74118423,-35.01435852,-36.35443115,-37.75368118,-39.20449829,-40.69944382,-42.23251343,
-inf,-29.80532455,-29.42092133,-29.54537582,-29.94818497,-30.54306793,-31.28598785,-32.15061569,-33.11954880,-34.18032455,-35.32331085,-36.54051590,-37.82479095,-39.16936874,-40.56764603,-42.01320267,-43.49996948,
-inf,-31.88476562,-31.43848801,-31.50904465,-31.86142731,-32.40743256,-33.10194397,-33.91798782,-34.83774948,-35.84856033,-36.94078445,-38.10661316,-39.33930969,-40.63271713,-41.98097229,-43.37838745,-44.81951523,
-inf,-33.96420670,-33.45965958,-33.47930908,-33.78414917,-34.28422546,-34.93344879,-35.70423508,-36.57838821,-37.54301071,-38.58839417,-39.70679474,-40.89171219,-42.13737106,-43.43841171,-44.78972626,-46.18639374,
-inf,-36.04364777,-35.48403931,-35.45543671,-35.71526337,-36.17198181,-36.77859497,-37.50696564,-38.33852768,-39.26015091,-40.26202011,-41.33639526,-42.47688675,-43.67796326,-44.93460464,-46.24211884,-47.59602356,
-inf,-38.12308884,-37.51129532,-37.43680954,-37.65387344,-38.06948471,-38.63582230,-39.32423401,-40.11579514,-40.99715424,-41.95836639,-42.99164581,-44.09066391,-45.25001907,-46.46492386,-47.73097992,-49.04404449,
-inf,-40.20252991,-39.54113770,-39.42290878,-39.59921646,-39.97572327,-40.50384521,-41.15443802,-41.90825272,-42.75171661,-43.67473602,-44.66947937,-45.72961426,-46.84981155,-48.02543259,-49.25228882,-50.52649307,
-inf,-42.28197098,-41.57332611,-41.41329193,-41.55064774,-41.88983917,-42.38157272,-42.99624252,-43.71428680,-44.52191925,-45.40891647,-46.36735535,-47.39088440,-48.47420883,-49.61278534,-50.80256271,-52.03984451,
